ip;date;time;request
200.238.75.200;09/Jul/2024;16:04:34 -0300;/validar_ch/
200.238.75.200;09/Jul/2024;16:04:47 -0300;/ch/
200.238.75.200;09/Jul/2024;16:06:35 -0300;/validar_ch/
200.238.75.200;09/Jul/2024;16:11:15 -0300;/validar_ch/
200.238.75.200;09/Jul/2024;16:14:05 -0300;/curadoria_show/
200.238.75.200;09/Jul/2024;19:49:09 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;09/Jul/2024;21:48:00 -0300;/ch/
200.238.75.200;09/Jul/2024;21:48:02 -0300;/ch/
200.238.75.200;09/Jul/2024;21:48:03 -0300;/accounts/login/?next=/ch/
200.238.75.200;09/Jul/2024;21:48:31 -0300;/cursos/
200.238.75.200;09/Jul/2024;21:48:33 -0300;/curadoria_show/
200.238.75.200;09/Jul/2024;21:49:13 -0300;/inscricoes/
200.238.75.200;08/Jul/2024;00:01:18 -0300;/ch/
200.238.75.200;08/Jul/2024;04:57:05 -0300;/cursos/
200.238.75.200;08/Jul/2024;04:57:12 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;07:25:45 -0300;/cursos/
200.238.75.200;08/Jul/2024;07:26:03 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:00:47 -0300;/curso_detail/28
200.238.75.200;08/Jul/2024;08:14:28 -0300;/validar_ch/
200.238.75.200;08/Jul/2024;08:20:35 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:20:38 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:21:08 -0300;/validar_ch/
200.238.75.200;08/Jul/2024;08:21:31 -0300;/ch/
200.238.75.200;08/Jul/2024;08:22:16 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:22:16 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;08:23:10 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:23:21 -0300;/validar_ch/
200.238.75.200;08/Jul/2024;08:23:27 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:26:02 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:26:47 -0300;/registrar/
200.238.75.200;08/Jul/2024;08:26:48 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;08:28:20 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:28:53 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:28:56 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:29:08 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:29:19 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:29:39 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:29:54 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:30:13 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:30:32 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;08:31:21 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:31:21 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;08:43:13 -0300;/cursos/
200.238.75.200;08/Jul/2024;08:53:45 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;08:53:45 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:00:42 -0300;/admin/pfc_app/validacao_ch/182/change/
200.238.75.200;08/Jul/2024;09:02:09 -0300;/admin/pfc_app/validacao_ch/182/change/
200.238.75.200;08/Jul/2024;09:02:50 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:06:15 -0300;/cursos/
200.238.75.200;08/Jul/2024;09:06:18 -0300;/inscricoes/
200.238.75.200;08/Jul/2024;09:06:21 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;09:06:48 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;09:14:46 -0300;/admin/pfc_app/validacao_ch/183/change/
200.238.75.200;08/Jul/2024;09:17:40 -0300;/cursos/
200.238.75.200;08/Jul/2024;09:17:48 -0300;/admin/pfc_app/validacao_ch/183/change/
200.238.75.200;08/Jul/2024;09:18:40 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:18:45 -0300;/cursos/
200.238.75.200;08/Jul/2024;09:19:27 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:21:09 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:21:19 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:21:30 -0300;/admin/pfc_app/validacao_ch/174/change/
200.238.75.200;08/Jul/2024;09:21:46 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:21:50 -0300;/cursos/
200.238.75.200;08/Jul/2024;09:32:06 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:38:24 -0300;/cursos/
200.238.75.200;08/Jul/2024;09:38:34 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;09:38:55 -0300;/admin/pfc_app/validacao_ch/183/change/
200.238.75.200;08/Jul/2024;09:39:25 -0300;/cursos/
200.238.75.200;08/Jul/2024;09:43:04 -0300;/cursos/
200.238.75.200;08/Jul/2024;09:43:04 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;09:49:09 -0300;/curso_detail/28
200.238.75.200;08/Jul/2024;09:49:09 -0300;/accounts/login/?next=/curso_detail/28
200.238.75.200;08/Jul/2024;10:01:29 -0300;/cursos/
200.238.75.200;08/Jul/2024;10:01:29 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;10:01:31 -0300;/cursos/
200.238.75.200;08/Jul/2024;10:01:32 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;10:02:02 -0300;/cursos/
200.238.75.200;08/Jul/2024;10:02:02 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;10:02:12 -0300;/reset-password/
200.238.75.200;08/Jul/2024;10:02:21 -0300;/reset-password/
200.238.75.200;08/Jul/2024;10:02:35 -0300;/reset-password/
200.238.75.200;08/Jul/2024;10:02:38 -0300;/reset-password/
200.238.75.200;08/Jul/2024;10:02:41 -0300;/registrar/
200.238.75.200;08/Jul/2024;10:06:15 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;10:06:44 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;10:07:03 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;10:08:10 -0300;/ch/
200.238.75.200;08/Jul/2024;10:08:10 -0300;/accounts/login/?next=/ch/
200.238.75.200;08/Jul/2024;10:08:18 -0300;/ch/
200.238.75.200;08/Jul/2024;10:21:37 -0300;/curso_detail/28
200.238.75.200;08/Jul/2024;10:21:45 -0300;/inscrever/28/
200.238.75.200;08/Jul/2024;10:21:45 -0300;/cursos/
200.238.75.200;08/Jul/2024;10:30:44 -0300;/cursos/
200.238.75.200;08/Jul/2024;10:30:48 -0300;/cursos/
200.238.75.200;08/Jul/2024;10:31:15 -0300;/cursos/
200.238.75.200;08/Jul/2024;10:32:25 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;10:37:15 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;11:03:41 -0300;/cursos/
200.238.75.200;08/Jul/2024;11:03:59 -0300;/cursos/
200.238.75.200;08/Jul/2024;11:04:09 -0300;/cursos/
200.238.75.200;08/Jul/2024;11:21:16 -0300;/cursos/
200.238.75.200;08/Jul/2024;11:21:19 -0300;/cursos/
200.238.75.200;08/Jul/2024;11:21:21 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;11:23:04 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;11:23:10 -0300;/admin/pfc_app/validacao_ch/106/change/
200.238.75.200;08/Jul/2024;11:23:21 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;11:23:30 -0300;/admin/pfc_app/validacao_ch/107/change/
200.238.75.200;08/Jul/2024;11:23:33 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;11:23:49 -0300;/admin/pfc_app/validacao_ch/108/change/
200.238.75.200;08/Jul/2024;11:23:53 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;11:23:58 -0300;/admin/pfc_app/validacao_ch/106/change/
200.238.75.200;08/Jul/2024;11:24:09 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;11:28:30 -0300;/admin/pfc_app/validacao_ch/?usuario__id__exact=736
200.238.75.200;08/Jul/2024;11:45:19 -0300;/cursos/
200.238.75.200;08/Jul/2024;13:13:49 -0300;/cursos/
200.238.75.200;08/Jul/2024;13:13:49 -0300;/accounts/login/?next=/cursos/
200.238.75.200;08/Jul/2024;13:32:00 -0300;/cursos/
200.238.75.200;08/Jul/2024;13:42:15 -0300;/ch/
200.238.75.200;08/Jul/2024;13:42:25 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;08/Jul/2024;13:44:26 -0300;/curso_detail/28
200.238.75.200;08/Jul/2024;13:44:26 -0300;/accounts/login/?next=/curso_detail/28
200.238.75.200;08/Jul/2024;13:48:55 -0300;/accounts/login/?next=/curso_detail/28
200.238.75.200;08/Jul/2024;15:06:03 -0300;/cursos/
200.238.75.200;08/Jul/2024;15:44:36 -0300;/ch/
200.238.75.200;08/Jul/2024;15:44:53 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;15:45:47 -0300;/curadoria_show/
200.238.75.200;08/Jul/2024;15:45:59 -0300;/ch/
200.238.75.200;08/Jul/2024;15:51:51 -0300;/cursos/
200.238.75.200;08/Jul/2024;15:51:59 -0300;/validar_ch/
200.238.75.200;08/Jul/2024;16:02:14 -0300;/validar_ch/
200.238.75.200;08/Jul/2024;16:02:49 -0300;/inscricoes/
200.238.75.200;20/Jul/2024;02:46:15 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;20/Jul/2024;02:46:15 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;20/Jul/2024;02:47:04 -0300;/cursos/
200.238.75.200;20/Jul/2024;02:47:11 -0300;/change-password/
200.238.75.200;20/Jul/2024;02:47:27 -0300;/curadoria_show/
200.238.75.200;20/Jul/2024;02:47:40 -0300;/inscricoes/
200.238.75.200;20/Jul/2024;02:47:43 -0300;/generate_all_pdfs/20/1/
200.238.75.200;20/Jul/2024;02:47:55 -0300;/validar_ch/
200.238.75.200;20/Jul/2024;02:47:59 -0300;/curadoria_show/
200.238.75.200;20/Jul/2024;02:49:27 -0300;/cursos/
200.238.75.200;20/Jul/2024;02:49:56 -0300;/curso_detail/34
200.238.75.200;20/Jul/2024;02:50:05 -0300;/inscrever/34/
200.238.75.200;20/Jul/2024;02:50:05 -0300;/cursos/
200.238.75.200;20/Jul/2024;02:50:23 -0300;/ch/
200.238.75.200;20/Jul/2024;02:50:35 -0300;/change-password/
200.238.75.200;20/Jul/2024;02:50:36 -0300;/update-profile/
200.238.75.200;20/Jul/2024;02:51:01 -0300;/inscricoes/
200.238.75.200;20/Jul/2024;02:51:02 -0300;/validar_ch/
200.238.75.200;20/Jul/2024;02:51:36 -0300;/cursos/
200.238.75.200;20/Jul/2024;02:51:36 -0300;/cursos/
200.238.75.200;20/Jul/2024;04:42:33 -0300;/cursos/
200.238.75.200;20/Jul/2024;04:44:52 -0300;/cursos/
200.238.75.200;20/Jul/2024;04:44:55 -0300;/curso_detail/27
200.238.75.200;20/Jul/2024;04:45:02 -0300;/curso_detail/33
200.238.75.200;20/Jul/2024;04:45:08 -0300;/curso_detail/34
200.238.75.200;20/Jul/2024;09:58:24 -0300;/cursos/
200.238.75.200;20/Jul/2024;09:58:24 -0300;/accounts/login/?next=/cursos/
200.238.75.200;20/Jul/2024;10:57:08 -0300;/curso_detail/30
200.238.75.200;20/Jul/2024;10:57:08 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;20/Jul/2024;11:14:07 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;20/Jul/2024;16:43:24 -0300;/validar_ch/
200.238.75.200;20/Jul/2024;16:43:24 -0300;/accounts/login/?next=/validar_ch/
200.238.75.200;20/Jul/2024;16:44:02 -0300;/curadoria_show/
200.238.75.200;20/Jul/2024;18:50:26 -0300;/validar_ch/
200.238.75.200;19/Jul/2024;07:06:16 -0300;/accounts/login/?next=/cursos/
200.238.75.200;19/Jul/2024;07:24:20 -0300;/cursos/
200.238.75.200;19/Jul/2024;07:24:45 -0300;/curso_detail/34
200.238.75.200;19/Jul/2024;07:26:57 -0300;/inscrever/34/
200.238.75.200;19/Jul/2024;07:26:57 -0300;/cursos/
200.238.75.200;19/Jul/2024;07:27:17 -0300;/curso_detail/33
200.238.75.200;19/Jul/2024;07:31:52 -0300;/curadoria_show/
200.238.75.200;19/Jul/2024;07:32:44 -0300;/curso_detail/34
200.238.75.200;19/Jul/2024;08:35:25 -0300;/curso_detail/34
200.238.75.200;19/Jul/2024;09:13:29 -0300;/curadoria_show/
200.238.75.200;19/Jul/2024;09:14:02 -0300;/curso_detail/33
200.238.75.200;19/Jul/2024;09:14:27 -0300;/inscrever/33/
200.238.75.200;19/Jul/2024;09:14:27 -0300;/cursos/
200.238.75.200;19/Jul/2024;09:39:21 -0300;/cursos/
200.238.75.200;19/Jul/2024;09:42:50 -0300;/curso_detail/28
200.238.75.200;19/Jul/2024;09:42:53 -0300;/cursos/
200.238.75.200;19/Jul/2024;09:43:25 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;09:45:54 -0300;/ch/
200.238.75.200;19/Jul/2024;09:46:19 -0300;/inscricoes/
200.238.75.200;19/Jul/2024;09:46:41 -0300;/cursos/
200.238.75.200;19/Jul/2024;09:47:24 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;09:48:39 -0300;/cursos/
200.238.75.200;19/Jul/2024;09:48:40 -0300;/cursos/
200.238.75.200;19/Jul/2024;10:20:11 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:20:14 -0300;/admin/pfc_app/validacao_ch/203/change/
200.238.75.200;19/Jul/2024;10:22:35 -0300;/cursos/
200.238.75.200;19/Jul/2024;10:22:41 -0300;/validar_ch/
200.238.75.200;19/Jul/2024;10:23:04 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:23:06 -0300;/admin/pfc_app/validacao_ch/203/change/
200.238.75.200;19/Jul/2024;10:26:53 -0300;/accounts/login/?next=/cursos/
200.238.75.200;19/Jul/2024;10:26:53 -0300;/cursos/
200.238.75.200;19/Jul/2024;10:41:54 -0300;/cursos/
200.238.75.200;19/Jul/2024;10:41:55 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;10:43:49 -0300;/admin/pfc_app/validacao_ch/203/change/
200.238.75.200;19/Jul/2024;10:44:07 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;10:44:07 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;10:44:14 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:44:50 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:44:59 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=A+Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+Enap
200.238.75.200;19/Jul/2024;10:45:09 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=A+Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+Enap
200.238.75.200;19/Jul/2024;10:45:23 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Funda%C3%A7%C3%A3o+Bradesco
200.238.75.200;19/Jul/2024;10:45:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Funda%C3%A7%C3%A3o+Bradesco
200.238.75.200;19/Jul/2024;10:45:58 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=enap
200.238.75.200;19/Jul/2024;10:46:04 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=enap
200.238.75.200;19/Jul/2024;10:46:09 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=UDEMY
200.238.75.200;19/Jul/2024;10:46:19 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=UDEMY
200.238.75.200;19/Jul/2024;10:46:30 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ENAP
200.238.75.200;19/Jul/2024;10:47:24 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ENAP
200.238.75.200;19/Jul/2024;10:47:30 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ENAP
200.238.75.200;19/Jul/2024;10:47:39 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ENAPE
200.238.75.200;19/Jul/2024;10:47:45 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=ENAPE
200.238.75.200;19/Jul/2024;10:47:59 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Enap
200.238.75.200;19/Jul/2024;10:48:30 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Enap
200.238.75.200;19/Jul/2024;10:48:40 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+ENAP
200.238.75.200;19/Jul/2024;10:49:01 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+ENAP
200.238.75.200;19/Jul/2024;10:49:04 -0300;/admin/pfc_app/validacao_ch/179/change/?_changelist_filters=instituicao_promotora%3DEscola%2BNacional%2Bde%2BAdministra%25C3%25A7%25C3%25A3o%2BP%25C3%25BAblica%2B-%2BENAP
200.238.75.200;19/Jul/2024;10:49:13 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+ENAP
200.238.75.200;19/Jul/2024;10:49:18 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+Enap
200.238.75.200;19/Jul/2024;10:50:09 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+Enap
200.238.75.200;19/Jul/2024;10:50:26 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;10:50:26 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;10:50:29 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;10:50:39 -0300;/reset-password/
200.238.75.200;19/Jul/2024;10:50:45 -0300;/reset-password/
200.238.75.200;19/Jul/2024;10:50:48 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Admistra%C3%A7%C3%A3o+P%C3%BAblica
200.238.75.200;19/Jul/2024;10:50:59 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Admistra%C3%A7%C3%A3o+P%C3%BAblica
200.238.75.200;19/Jul/2024;10:51:09 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+Enap
200.238.75.200;19/Jul/2024;10:51:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+Nacional+de+Administra%C3%A7%C3%A3o+P%C3%BAblica+-+ENAP
200.238.75.200;19/Jul/2024;10:51:56 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer+Business+School
200.238.75.200;19/Jul/2024;10:52:01 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Conquer+Business+School
200.238.75.200;19/Jul/2024;10:52:10 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGV
200.238.75.200;19/Jul/2024;10:52:16 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=EGV
200.238.75.200;19/Jul/2024;10:52:50 -0300;/admin/pfc_app/validacao_ch/?
200.238.75.200;19/Jul/2024;10:52:55 -0300;/admin/pfc_app/validacao_ch/201/change/
200.238.75.200;19/Jul/2024;10:53:02 -0300;/admin/pfc_app/validacao_ch/201/change/
200.238.75.200;19/Jul/2024;10:53:06 -0300;/admin/pfc_app/validacao_ch/?
200.238.75.200;19/Jul/2024;10:53:23 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:53:36 -0300;/admin/pfc_app/validacao_ch/200/change/
200.238.75.200;19/Jul/2024;10:53:43 -0300;/admin/pfc_app/validacao_ch/200/change/
200.238.75.200;19/Jul/2024;10:53:51 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:53:57 -0300;/admin/pfc_app/validacao_ch/191/change/
200.238.75.200;19/Jul/2024;10:54:38 -0300;/admin/pfc_app/validacao_ch/191/change/
200.238.75.200;19/Jul/2024;10:54:42 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:55:11 -0300;/admin/pfc_app/validacao_ch/190/change/
200.238.75.200;19/Jul/2024;10:55:38 -0300;/admin/pfc_app/validacao_ch/190/change/
200.238.75.200;19/Jul/2024;10:55:42 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:55:47 -0300;/admin/pfc_app/validacao_ch/189/change/
200.238.75.200;19/Jul/2024;10:56:30 -0300;/cursos/
200.238.75.200;19/Jul/2024;10:58:32 -0300;/admin/pfc_app/validacao_ch/189/change/
200.238.75.200;19/Jul/2024;10:58:39 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:58:57 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;10:59:02 -0300;/reset-password/
200.238.75.200;19/Jul/2024;10:59:08 -0300;/reset-password/
200.238.75.200;19/Jul/2024;10:59:46 -0300;/update-profile/
200.238.75.200;19/Jul/2024;11:00:06 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;11:00:15 -0300;/admin/pfc_app/validacao_ch/188/change/
200.238.75.200;19/Jul/2024;11:00:33 -0300;/admin/pfc_app/validacao_ch/188/change/
200.238.75.200;19/Jul/2024;11:00:34 -0300;/update-profile/
200.238.75.200;19/Jul/2024;11:00:43 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;11:00:45 -0300;/update-profile/
200.238.75.200;19/Jul/2024;11:01:10 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;11:01:18 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:01:26 -0300;/admin/pfc_app/validacao_ch/30/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:01:40 -0300;/admin/pfc_app/validacao_ch/30/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:01:43 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:01:53 -0300;/admin/pfc_app/validacao_ch/31/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:02:05 -0300;/admin/pfc_app/validacao_ch/31/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:02:09 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:02:17 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;11:02:17 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:02:28 -0300;/admin/pfc_app/validacao_ch/33/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:02:36 -0300;/admin/pfc_app/validacao_ch/33/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:02:43 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:02:51 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;11:02:52 -0300;/admin/pfc_app/validacao_ch/34/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:03:12 -0300;/admin/pfc_app/validacao_ch/34/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:03:16 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:03:44 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:04:06 -0300;/admin/pfc_app/validacao_ch/55/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:04:18 -0300;/admin/pfc_app/validacao_ch/55/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:04:28 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:04:52 -0300;/admin/pfc_app/validacao_ch/56/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:05:59 -0300;/admin/pfc_app/validacao_ch/56/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:06:08 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:06:21 -0300;/admin/pfc_app/validacao_ch/57/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:06:35 -0300;/admin/pfc_app/validacao_ch/57/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:06:45 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:07:01 -0300;/admin/pfc_app/validacao_ch/67/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:07:10 -0300;/admin/pfc_app/validacao_ch/67/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:07:19 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:07:34 -0300;/admin/pfc_app/validacao_ch/59/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:07:53 -0300;/admin/pfc_app/validacao_ch/59/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:08:05 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:08:13 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:08:19 -0300;/admin/pfc_app/validacao_ch/68/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:08:32 -0300;/admin/pfc_app/validacao_ch/68/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:08:34 -0300;/curadoria_show/
200.238.75.200;19/Jul/2024;11:08:41 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:08:51 -0300;/admin/pfc_app/validacao_ch/50/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:09:00 -0300;/admin/pfc_app/validacao_ch/50/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:09:15 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:09:28 -0300;/admin/pfc_app/validacao_ch/71/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:09:35 -0300;/curadoria_show/
200.238.75.200;19/Jul/2024;11:09:53 -0300;/admin/pfc_app/validacao_ch/71/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:10:02 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;11:10:13 -0300;/admin/pfc_app/validacao_ch/74/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;11:12:33 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Cesar+School
200.238.75.200;19/Jul/2024;11:12:38 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Cesar+School
